modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,10,26,doppler,doppler_p10_v50_f3500MHz,cubic,0.00021952380952380954
4,10,27,doppler,doppler_p10_v50_f700MHz,perfect,0.00011428571428571431
4,10,27,doppler,doppler_p10_v50_f700MHz,cubic,0.00011285714285714291
4,10,27,doppler,doppler_p10_v50_f3500MHz,perfect,0.00015523809523809525
4,10,27,doppler,doppler_p10_v50_f3500MHz,cubic,0.00016523809523809522
4,10,28,doppler,doppler_p10_v50_f700MHz,perfect,0.00016000000000000004
4,10,28,doppler,doppler_p10_v50_f700MHz,cubic,0.00015904761904761907
4,10,28,doppler,doppler_p10_v50_f3500MHz,perfect,0.00011
4,10,28,doppler,doppler_p10_v50_f3500MHz,cubic,0.00011190476190476193
4,10,29,doppler,doppler_p10_v50_f700MHz,perfect,0.0001314285714285714
4,10,29,doppler,doppler_p10_v50_f700MHz,cubic,0.00013095238095238093
4,10,29,doppler,doppler_p10_v50_f3500MHz,perfect,9.095238095238096e-05
4,10,29,doppler,doppler_p10_v50_f3500MHz,cubic,8.714285714285714e-05
4,10,30,doppler,doppler_p10_v50_f700MHz,perfect,9.476190476190476e-05
4,10,30,doppler,doppler_p10_v50_f700MHz,cubic,9.61904761904762e-05
4,10,30,doppler,doppler_p10_v50_f3500MHz,perfect,6.761904761904764e-05
4,10,30,doppler,doppler_p10_v50_f3500MHz,cubic,7.238095238095239e-05
16,5,-2,doppler,doppler_p10_v50_f700MHz,perfect,0.11558000000000002
16,5,-2,doppler,doppler_p10_v50_f700MHz,cubic,0.11557571428571427
16,5,-2,doppler,doppler_p10_v50_f3500MHz,perfect,0.11508904761904762
16,5,-2,doppler,doppler_p10_v50_f3500MHz,cubic,0.11525523809523808
16,5,-1,doppler,doppler_p10_v50_f700MHz,perfect,0.09088142857142856
16,5,-1,doppler,doppler_p10_v50_f700MHz,cubic,0.0908704761904762
16,5,-1,doppler,doppler_p10_v50_f3500MHz,perfect,0.09623000000000001
16,5,-1,doppler,doppler_p10_v50_f3500MHz,cubic,0.09639761904761904
16,5,0,doppler,doppler_p10_v50_f700MHz,perfect,0.0819247619047619
16,5,0,doppler,doppler_p10_v50_f700MHz,cubic,0.08190904761904762
16,5,0,doppler,doppler_p10_v50_f3500MHz,perfect,0.07875714285714286
16,5,0,doppler,doppler_p10_v50_f3500MHz,cubic,0.07900666666666667
16,5,1,doppler,doppler_p10_v50_f700MHz,perfect,0.06414285714285713
16,5,1,doppler,doppler_p10_v50_f700MHz,cubic,0.06414714285714286
16,5,1,doppler,doppler_p10_v50_f3500MHz,perfect,0.06524
16,5,1,doppler,doppler_p10_v50_f3500MHz,cubic,0.06535904761904761
16,5,2,doppler,doppler_p10_v50_f700MHz,perfect,0.05567904761904763
16,5,2,doppler,doppler_p10_v50_f700MHz,cubic,0.05574523809523809
16,5,2,doppler,doppler_p10_v50_f3500MHz,perfect,0.05224666666666666
16,5,2,doppler,doppler_p10_v50_f3500MHz,cubic,0.05239238095238095
16,5,3,doppler,doppler_p10_v50_f700MHz,perfect,0.04253952380952382
16,5,3,doppler,doppler_p10_v50_f700MHz,cubic,0.04255857142857143
16,5,3,doppler,doppler_p10_v50_f3500MHz,perfect,0.043712857142857144
16,5,3,doppler,doppler_p10_v50_f3500MHz,cubic,0.04387285714285714
16,5,4,doppler,doppler_p10_v50_f700MHz,perfect,0.034084761904761895
16,5,4,doppler,doppler_p10_v50_f700MHz,cubic,0.034175714285714275
16,5,4,doppler,doppler_p10_v50_f3500MHz,perfect,0.034216190476190476
16,5,4,doppler,doppler_p10_v50_f3500MHz,cubic,0.034302857142857135
16,5,5,doppler,doppler_p10_v50_f700MHz,perfect,0.02625952380952381
16,5,5,doppler,doppler_p10_v50_f700MHz,cubic,0.026291428571428573
16,5,5,doppler,doppler_p10_v50_f3500MHz,perfect,0.02791857142857143
16,5,5,doppler,doppler_p10_v50_f3500MHz,cubic,0.02821238095238095
16,5,6,doppler,doppler_p10_v50_f700MHz,perfect,0.0234947619047619
16,5,6,doppler,doppler_p10_v50_f700MHz,cubic,0.023545714285714288
16,5,6,doppler,doppler_p10_v50_f3500MHz,perfect,0.02231095238095238
