modulation,pilot_spacing,snr_db,channel,scenario,method,ber
16,5,-1,doppler,doppler_p10_v50_f700MHz,perfect,0.12752047619047616
16,5,-1,doppler,doppler_p10_v50_f700MHz,cubic,0.12753666666666663
16,5,-1,doppler,doppler_p10_v50_f3500MHz,perfect,0.1258761904761905
16,5,-1,doppler,doppler_p10_v50_f3500MHz,cubic,0.1257938095238095
16,5,0,doppler,doppler_p10_v50_f700MHz,perfect,0.1056704761904762
16,5,0,doppler,doppler_p10_v50_f700MHz,cubic,0.1056557142857143
16,5,0,doppler,doppler_p10_v50_f3500MHz,perfect,0.10522238095238096
16,5,0,doppler,doppler_p10_v50_f3500MHz,cubic,0.10522238095238096
16,5,1,doppler,doppler_p10_v50_f700MHz,perfect,0.09408333333333332
16,5,1,doppler,doppler_p10_v50_f700MHz,cubic,0.09410095238095237
16,5,1,doppler,doppler_p10_v50_f3500MHz,perfect,0.08992761904761905
16,5,1,doppler,doppler_p10_v50_f3500MHz,cubic,0.0900252380952381
16,5,2,doppler,doppler_p10_v50_f700MHz,perfect,0.07411761904761907
16,5,2,doppler,doppler_p10_v50_f700MHz,cubic,0.07410190476190474
16,5,2,doppler,doppler_p10_v50_f3500MHz,perfect,0.07266714285714286
16,5,2,doppler,doppler_p10_v50_f3500MHz,cubic,0.0726847619047619
16,5,3,doppler,doppler_p10_v50_f700MHz,perfect,0.06286190476190476
16,5,3,doppler,doppler_p10_v50_f700MHz,cubic,0.06293476190476191
16,5,3,doppler,doppler_p10_v50_f3500MHz,perfect,0.05943428571428572
16,5,3,doppler,doppler_p10_v50_f3500MHz,cubic,0.059420476190476204
16,5,4,doppler,doppler_p10_v50_f700MHz,perfect,0.05057476190476192
16,5,4,doppler,doppler_p10_v50_f700MHz,cubic,0.050589047619047624
16,5,4,doppler,doppler_p10_v50_f3500MHz,perfect,0.0488252380952381
16,5,4,doppler,doppler_p10_v50_f3500MHz,cubic,0.04895714285714286
16,5,5,doppler,doppler_p10_v50_f700MHz,perfect,0.04013428571428571
16,5,5,doppler,doppler_p10_v50_f700MHz,cubic,0.04009714285714285
16,5,5,doppler,doppler_p10_v50_f3500MHz,perfect,0.04142809523809524
16,5,5,doppler,doppler_p10_v50_f3500MHz,cubic,0.04146666666666667
16,5,6,doppler,doppler_p10_v50_f700MHz,perfect,0.033113333333333335
16,5,6,doppler,doppler_p10_v50_f700MHz,cubic,0.03310380952380953
16,5,6,doppler,doppler_p10_v50_f3500MHz,perfect,0.03268238095238095
16,5,6,doppler,doppler_p10_v50_f3500MHz,cubic,0.032652857142857136
16,5,7,doppler,doppler_p10_v50_f700MHz,perfect,0.027926190476190476
16,5,7,doppler,doppler_p10_v50_f700MHz,cubic,0.027908571428571432
16,5,7,doppler,doppler_p10_v50_f3500MHz,perfect,0.02695904761904762
16,5,7,doppler,doppler_p10_v50_f3500MHz,cubic,0.027062380952380945
16,5,8,doppler,doppler_p10_v50_f700MHz,perfect,0.019488571428571435
16,5,8,doppler,doppler_p10_v50_f700MHz,cubic,0.019504761904761903
16,5,8,doppler,doppler_p10_v50_f3500MHz,perfect,0.021088571428571432
16,5,8,doppler,doppler_p10_v50_f3500MHz,cubic,0.02123809523809524
16,5,9,doppler,doppler_p10_v50_f700MHz,perfect,0.01921809523809524
16,5,9,doppler,doppler_p10_v50_f700MHz,cubic,0.019208571428571432
16,5,9,doppler,doppler_p10_v50_f3500MHz,perfect,0.01722428571428571
16,5,9,doppler,doppler_p10_v50_f3500MHz,cubic,0.01731
16,5,10,doppler,doppler_p10_v50_f700MHz,perfect,0.013855714285714285
16,5,10,doppler,doppler_p10_v50_f700MHz,cubic,0.013871428571428571
16,5,10,doppler,doppler_p10_v50_f3500MHz,perfect,0.014032857142857144
16,5,10,doppler,doppler_p10_v50_f3500MHz,cubic,0.014068571428571425
16,5,11,doppler,doppler_p10_v50_f700MHz,perfect,0.010799523809523811
16,5,11,doppler,doppler_p10_v50_f700MHz,cubic,0.010797619047619047
16,5,11,doppler,doppler_p10_v50_f3500MHz,perfect,0.010916666666666668
16,5,11,doppler,doppler_p10_v50_f3500MHz,cubic,0.011008095238095239
16,5,12,doppler,doppler_p10_v50_f700MHz,perfect,0.009491428571428573
16,5,12,doppler,doppler_p10_v50_f700MHz,cubic,0.009505238095238094
16,5,12,doppler,doppler_p10_v50_f3500MHz,perfect,0.008989523809523808
16,5,12,doppler,doppler_p10_v50_f3500MHz,cubic,0.009107619047619048
16,5,13,doppler,doppler_p10_v50_f700MHz,perfect,0.007098571428571429
16,5,13,doppler,doppler_p10_v50_f700MHz,cubic,0.007113333333333333
16,5,13,doppler,doppler_p10_v50_f3500MHz,perfect,0.006886190476190477
16,5,13,doppler,doppler_p10_v50_f3500MHz,cubic,0.0069680952380952385
16,5,14,doppler,doppler_p10_v50_f700MHz,perfect,0.004796666666666666
16,5,14,doppler,doppler_p10_v50_f700MHz,cubic,0.004811904761904763
16,5,14,doppler,doppler_p10_v50_f3500MHz,perfect,0.005829523809523809
16,5,14,doppler,doppler_p10_v50_f3500MHz,cubic,0.005959523809523809
