modulation,pilot_spacing,snr_db,channel,scenario,method,ber
4,10,28,doppler,doppler_p10_v50_f700MHz,cubic,0.00047999999999999996
4,10,28,doppler,doppler_p10_v50_f3500MHz,perfect,0.00042238095238095245
4,10,28,doppler,doppler_p10_v50_f3500MHz,cubic,0.0004435714285714286
4,10,29,doppler,doppler_p10_v50_f700MHz,perfect,0.00037166666666666663
4,10,29,doppler,doppler_p10_v50_f700MHz,cubic,0.00037
4,10,29,doppler,doppler_p10_v50_f3500MHz,perfect,0.000390952380952381
4,10,29,doppler,doppler_p10_v50_f3500MHz,cubic,0.0004078571428571429
4,10,30,doppler,doppler_p10_v50_f700MHz,perfect,0.0003138095238095238
4,10,30,doppler,doppler_p10_v50_f700MHz,cubic,0.0003135714285714286
4,10,30,doppler,doppler_p10_v50_f3500MHz,perfect,0.0002888095238095238
4,10,30,doppler,doppler_p10_v50_f3500MHz,cubic,0.0003128571428571429
16,5,-2,doppler,doppler_p10_v50_f700MHz,perfect,0.08918107142857143
16,5,-2,doppler,doppler_p10_v50_f700MHz,cubic,0.0891852380952381
16,5,-2,doppler,doppler_p10_v50_f3500MHz,perfect,0.0889545238095238
16,5,-2,doppler,doppler_p10_v50_f3500MHz,cubic,0.08897369047619048
16,5,-1,doppler,doppler_p10_v50_f700MHz,perfect,0.08425785714285715
16,5,-1,doppler,doppler_p10_v50_f700MHz,cubic,0.08425940476190477
16,5,-1,doppler,doppler_p10_v50_f3500MHz,perfect,0.0844240476190476
16,5,-1,doppler,doppler_p10_v50_f3500MHz,cubic,0.08445642857142859
16,5,0,doppler,doppler_p10_v50_f700MHz,perfect,0.07979226190476188
16,5,0,doppler,doppler_p10_v50_f700MHz,cubic,0.0797942857142857
16,5,0,doppler,doppler_p10_v50_f3500MHz,perfect,0.07939047619047618
16,5,0,doppler,doppler_p10_v50_f3500MHz,cubic,0.07942916666666668
16,5,1,doppler,doppler_p10_v50_f700MHz,perfect,0.07448654761904762
16,5,1,doppler,doppler_p10_v50_f700MHz,cubic,0.07449
